GOAL_ID,GROUP_NAME,TICKET_NO,STATUS_FLAG,AMOUNT,TXN_STATUS,INSTALLMENT,TRXNS_TYPE,PAYMENT_MODE,RECEIVED_DATE,FTR_NUMBER,BANK_REF_NUMBER,TRXNS_DATE_TIME,TRXNS_DATE,TRXNS_BY,PAYMENT_GATEWAY,RECON_FLAG,COMMENTS
737412,MPS3K016T,96,member,250,SUCCESS,9,EMI,UPI,2022-11-08,737412T1667929317161,,2022-11-08,2022-11-08,,SIPLY,no,
2425908,MSRG037W,61,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2425908T1667928945277,,2022-11-08,2022-11-08,,SIPLY,no,
1776327,MSRG030W,20,member,2000,SUCCESS,2,EMI,UPI,2022-11-08,1776327M1667928489022,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1776327,MSRG030W,20,member,118,SUCCESS,3,Late payment fee,UPI,2022-11-08,1776327M1667928489022,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1776327,MSRG030W,20,member,12,SUCCESS,3,Interest on delayed EMI,UPI,2022-11-08,1776327M1667928489022,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1776327,MSRG030W,20,member,2000,SUCCESS,3,EMI,UPI,2022-11-08,1776327M1667928489022,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
619513,MPG021T,3,member,5000,SUCCESS,10,EMI,UPI,2022-11-08,619513M1667928425157,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
619508,MPG021T,2,member,5000,SUCCESS,10,EMI,UPI,2022-11-08,619508M1667928345089,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1997106,MPG025T,65,member,5000,SUCCESS,2,EMI,UPI,2022-11-08,1997106M1667927096800,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425824,MSRB015W,48,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2425824M1667926822911,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425854,MSRG037W,79,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2425854M1667926599384,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
578005,MPD005B,60,member,10000,SUCCESS,12,EMI,UPI,2022-11-08,578005M1667926325861,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2111415,MSRP016W,27,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2111415M1667926051441,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425791,MSRG037W,60,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2425791T1667925227074,,2022-11-08,2022-11-08,,SIPLY,no,
959815,MPS6K004T,82,member,500,SUCCESS,8,EMI,UPI,2022-11-08,959815T1667924937036,,2022-11-08,2022-11-08,,SIPLY,no,
959815,MPS6K004T,82,member,500,SUCCESS,7,EMI,UPI,2022-11-08,959815T1667924937036,,2022-11-08,2022-11-08,,SIPLY,no,
959815,MPS6K004T,82,member,500,SUCCESS,6,EMI,UPI,2022-11-08,959815T1667924937036,,2022-11-08,2022-11-08,,SIPLY,no,
959815,MPS6K004T,82,member,500,SUCCESS,5,EMI,UPI,2022-11-08,959815T1667924937036,,2022-11-08,2022-11-08,,SIPLY,no,
1437670,MPB006W,73,member,4000,SUCCESS,11,EMI,UPI,2022-11-08,1437670M1667924050917,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1437668,HYB005W,23,member,4000,SUCCESS,12,EMI,UPI,2022-11-08,1437668M1667923331602,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
512559,MPD005B,19,member,10000,SUCCESS,12,EMI,UPI,2022-11-08,512559M1667923820877,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425737,MSRP022W,72,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425737T1667923582606,,2022-11-08,2022-11-08,,SIPLY,no,
1437672,MPB007W,99,member,4000,SUCCESS,9,EMI,UPI,2022-11-08,1437672M1667923277825,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2113484,MSRP016W,38,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2113484T1667923063144,,2022-11-08,2022-11-08,,SIPLY,no,
739673,MPS3K017T,99,member,250,SUCCESS,9,EMI,UPI,2022-11-08,739673T1667922501390,,2022-11-08,2022-11-08,,SIPLY,no,
1761884,MSRP007W,56,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1761884M1667922353868,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
173613,HYG008W,4,member,2000,SUCCESS,17,EMI,UPI,2022-11-08,173613M1667922295038,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
268689,HYB004W,17,member,784,SUCCESS,15,EMI,UPI,2022-11-08,268689M1667921982622,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1625547,MSRB010W,22,member,4000,SUCCESS,4,EMI,UPI,2022-11-08,1625547T1667921612680,,2022-11-08,2022-11-08,,SIPLY,no,
1680444,MSRP004W,41,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1680444M1667920212310,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
758983,HYB002W,67,member,4000,SUCCESS,21,EMI,UPI,2022-11-08,758983M1667919906314,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
680412,HYB001W,35,member,2000,SUCCESS,21,EMI,UPI,2022-11-08,680412M1667919931926,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
680412,HYB001W,35,member,118,SUCCESS,22,Late payment fee,UPI,2022-11-08,680412M1667919931926,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
680412,HYB001W,35,member,25,SUCCESS,22,Interest on delayed EMI,UPI,2022-11-08,680412M1667919931926,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
680412,HYB001W,35,member,3857,SUCCESS,22,EMI,UPI,2022-11-08,680412M1667919931926,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1784739,.MSRD009B,48,member,118,SUCCESS,4,Late payment fee,UPI,2022-11-08,1784739M1667919866853,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1784739,.MSRD009B,48,member,6,SUCCESS,4,Interest on delayed EMI,UPI,2022-11-08,1784739M1667919866853,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1784739,.MSRD009B,48,member,9876,SUCCESS,4,EMI,UPI,2022-11-08,1784739M1667919866853,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
635937,MPG021T,62,member,118,SUCCESS,10,Late payment fee,UPI,2022-11-08,635937M1667919772091,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
635937,MPG021T,62,member,4,SUCCESS,10,Interest on delayed EMI,UPI,2022-11-08,635937M1667919772091,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
635937,MPG021T,62,member,4878,SUCCESS,10,EMI,UPI,2022-11-08,635937M1667919772091,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1619717,MSRP003W,60,member,1000,SUCCESS,4,EMI,UPI,2022-11-08,1619717T1667919624948,,2022-11-08,2022-11-08,,SIPLY,no,
1097556,MPB008T,78,member,4000,SUCCESS,6,EMI,UPI,2022-11-08,1097556M1667919299139,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
624289,MPG021T,13,member,5000,SUCCESS,10,EMI,UPI,2022-11-08,624289M1667919244268,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
50080,IBG003Db,15,member,10000,SUCCESS,30,EMI,UPI,2022-11-08,50080M1667919257478,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425618,MSRB015W,77,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2425618M1667918703857,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
739701,MPG023W,40,member,2000,SUCCESS,9,EMI,UPI,2022-11-08,739701M1667918646393,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2022254,MSRB012W,73,member,4000,SUCCESS,2,EMI,UPI,2022-11-08,2022254T1667918192259,,2022-11-08,2022-11-08,,SIPLY,no,
147634,HYB003W,89,member,4000,SUCCESS,19,EMI,UPI,2022-11-08,147634M1667917960425,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1119220,MPG024W,28,member,2000,SUCCESS,7,EMI,UPI,2022-11-08,1119220M1667917315180,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1069554,HYG006W,40,member,2000,SUCCESS,18,EMI,UPI,2022-11-08,1069554M1667917380213,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1975625,MSRP013W,14,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,1975625T1667917421681,,2022-11-08,2022-11-08,,SIPLY,no,
2425573,MSRG037W,59,member,2000,SUCCESS,1,EMI,UPI,2022-11-08,2425573T1667917375986,,2022-11-08,2022-11-08,,SIPLY,no,
2018715,MSRP014W,9,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2018715T1667917361642,,2022-11-08,2022-11-08,,SIPLY,no,
1364971,MPG027W,44,member,2000,SUCCESS,5,EMI,UPI,2022-11-08,1364971M1667916941681,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1881821,MSRP010W,66,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1881821T1667917313921,,2022-11-08,2022-11-08,,SIPLY,no,
2425562,MSRP022W,71,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425562T1667917173580,,2022-11-08,2022-11-08,,SIPLY,no,
1356006,MPG027W,41,member,2000,SUCCESS,5,EMI,UPI,2022-11-08,1356006M1667916879716,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1727461,MSRP009W,27,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1727461M1667916757469,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1889285,MSRB011W,73,member,4000,SUCCESS,3,EMI,UPI,2022-11-08,1889285T1667916769572,,2022-11-08,2022-11-08,,SIPLY,no,
2425546,MSRP022W,70,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425546T1667916670811,,2022-11-08,2022-11-08,,SIPLY,no,
1002353,MPG022T,78,member,5000,SUCCESS,8,EMI,UPI,2022-11-08,1002353M1667916581127,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
527102,HYG008W,24,member,2000,SUCCESS,17,EMI,UPI,2022-11-08,527102M1667916483446,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1880417,MSRP010W,59,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1880417T1667916459408,,2022-11-08,2022-11-08,,SIPLY,no,
570443,MPG018W,93,member,2000,SUCCESS,11,EMI,UPI,2022-11-08,570443M1667916401713,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1947938,MSRP012W,63,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,1947938T1667916415563,,2022-11-08,2022-11-08,,SIPLY,no,
1771475,HYB005W,70,member,4000,SUCCESS,12,EMI,UPI,2022-11-08,1771475M1667916318075,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1998336,MSRB012W,52,member,4000,SUCCESS,2,EMI,UPI,2022-11-08,1998336T1667916234186,,2022-11-08,2022-11-08,,SIPLY,no,
157833,HYG006W,79,member,2000,SUCCESS,18,EMI,UPI,2022-11-08,157833M1667916114109,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,2,SUCCESS,2,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,16,SUCCESS,3,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,16,SUCCESS,4,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,16,SUCCESS,5,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,52,SUCCESS,6,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,2456,SUCCESS,6,EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,112,SUCCESS,7,Late payment fee,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,224,SUCCESS,7,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,5000,SUCCESS,7,EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,112,SUCCESS,8,Late payment fee,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,140,SUCCESS,8,Interest on delayed EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
532684,MPG016T,75,member,1854,SUCCESS,8,EMI,UPI,2022-11-08,532684M1667916042322,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2011674,MSRP013W,83,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2011674T1667915973748,,2022-11-08,2022-11-08,,SIPLY,no,
748338,MPS3K018T,115,member,250,SUCCESS,9,EMI,UPI,2022-11-08,748338T1667915640562,,2022-11-08,2022-11-08,,SIPLY,no,
1889479,MSRP011W,21,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,1889479T1667915625744,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,9,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,8,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,7,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,6,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,5,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,4,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,3,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
741512,MPS3K018T,28,member,250,SUCCESS,2,EMI,UPI,2022-11-08,741512T1667915514193,,2022-11-08,2022-11-08,,SIPLY,no,
582090,MPG019W,58,member,2000,SUCCESS,10,EMI,UPI,2022-11-08,582090M1667914910825,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2023096,MSRP014W,13,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2023096T1667914883641,,2022-11-08,2022-11-08,,SIPLY,no,
1997796,MSRP013W,61,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,1997796T1667914499153,,2022-11-08,2022-11-08,,SIPLY,no,
12168,HYG003W,63,member,2000,SUCCESS,22,EMI,UPI,2022-11-08,12168M1667914186473,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2347101,MSRB015W,47,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2347101T1667913917924,2.31E+11,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
2111111,MSRP016W,23,member,1000,SUCCESS,2,EMI,UPI,2022-11-08,2111111T1667913767172,,2022-11-08,2022-11-08,,SIPLY,no,
1552589,.MSRE001B,31,member,118,SUCCESS,5,Late payment fee,UPI,2022-11-08,1552589M1667913405954,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1552589,.MSRE001B,31,member,12,SUCCESS,5,Interest on delayed EMI,UPI,2022-11-08,1552589M1667913405954,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1552589,.MSRE001B,31,member,20000,SUCCESS,5,EMI,UPI,2022-11-08,1552589M1667913405954,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
299832,HYD003W,49,member,10000,SUCCESS,16,EMI,UPI,2022-11-08,299832M1667913349940,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1814170,MPD007B,47,member,10000,SUCCESS,6,EMI,UPI,2022-11-08,1814170M1667913029592,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1814170,MPD007B,47,member,118,SUCCESS,7,Late payment fee,UPI,2022-11-08,1814170M1667913029592,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1814170,MPD007B,47,member,53,SUCCESS,7,Interest on delayed EMI,UPI,2022-11-08,1814170M1667913029592,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1814170,MPD007B,47,member,10000,SUCCESS,7,EMI,UPI,2022-11-08,1814170M1667913029592,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,37,SUCCESS,16,Interest on delayed EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,2000,SUCCESS,16,EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,118,SUCCESS,17,Late payment fee,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,17,SUCCESS,17,Interest on delayed EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,2000,SUCCESS,17,EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,2000,SUCCESS,18,EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,87,SUCCESS,19,Interest on delayed EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,118,SUCCESS,19,Late payment fee,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
154214,HYG005W,94,member,2000,SUCCESS,19,EMI,UPI,2022-11-08,154214M1667912875169,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1698887,MSRG029W,68,member,2000,SUCCESS,4,EMI,UPI,2022-11-08,1698887M1667912937530,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2424308,MPD011B,23,member,10000,SUCCESS,1,EMI,UPI,2022-11-08,2424308T1667912255800,2.31E+11,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
210622,HYB004W,8,member,4000,SUCCESS,15,EMI,UPI,2022-11-08,210622M1667912099279,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1961516,MSRB012W,32,member,4000,SUCCESS,2,EMI,UPI,2022-11-08,1961516M1667912039051,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425326,MSRP022W,69,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425326T1667911985882,,2022-11-08,2022-11-08,,SIPLY,no,
2425315,MSRP022W,68,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425315T1667911775303,,2022-11-08,2022-11-08,,SIPLY,no,
2425311,MSRB015W,36,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2425311T1667911391963,,2022-11-08,2022-11-08,,SIPLY,no,
1716832,MSRP006W,80,member,118,SUCCESS,3,Late payment fee,UPI,2022-11-08,1716832M1667911339859,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1716832,MSRP006W,80,member,2,SUCCESS,3,Interest on delayed EMI,UPI,2022-11-08,1716832M1667911339859,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1716832,MSRP006W,80,member,880,SUCCESS,3,EMI,UPI,2022-11-08,1716832M1667911339859,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
711951,MPS3K006T,18,member,250,SUCCESS,9,EMI,UPI,2022-11-08,711951T1667911295235,,2022-11-08,2022-11-08,,SIPLY,no,
1755746,MSRP007W,18,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1755746M1667911169930,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
217131,HYD003W,12,member,10000,SUCCESS,16,EMI,UPI,2022-11-08,217131M1667911150583,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425275,MSRG039W,,paymentdone,1000,SUCCESS,1,EMI,UPI,2022-11-08,2425275M1667910926271,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425237,MPB008T,35,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2425237M1667910559494,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425237,MPB008T,35,member,4000,SUCCESS,2,EMI,UPI,2022-11-08,2425237M1667910559494,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425237,MPB008T,35,member,4000,SUCCESS,3,EMI,UPI,2022-11-08,2425237M1667910559494,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425237,MPB008T,35,member,4000,SUCCESS,4,EMI,UPI,2022-11-08,2425237M1667910559494,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425237,MPB008T,35,member,3156,SUCCESS,5,EMI,UPI,2022-11-08,2425237M1667910559494,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2364064,MSRP024W,3,member,1000,SUCCESS,1,EMI,UPI,2022-11-08,2364064M1667910376939,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1509965,MSRP002W,32,member,118,SUCCESS,4,Late payment fee,UPI,2022-11-08,1509965M1667910171245,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1509965,MSRP002W,32,member,2,SUCCESS,4,Interest on delayed EMI,UPI,2022-11-08,1509965M1667910171245,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1509965,MSRP002W,32,member,1000,SUCCESS,4,EMI,UPI,2022-11-08,1509965M1667910171245,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1822106,MPD006B,22,member,10000,SUCCESS,9,EMI,UPI,2022-11-08,1822106M1667909230218,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1880267,MSRP010W,92,member,118,SUCCESS,3,Late payment fee,UPI,2022-11-08,1880267M1667909210897,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1880267,MSRP010W,92,member,3,SUCCESS,3,Interest on delayed EMI,UPI,2022-11-08,1880267M1667909210897,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1880267,MSRP010W,92,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1880267M1667909210897,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2253865,MPG023W,13,member,2000,SUCCESS,9,EMI,UPI,2022-11-08,2253865M1667908907922,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2425122,MSRB014W,99,member,4000,SUCCESS,1,EMI,UPI,2022-11-08,2425122T1667908763195,,2022-11-08,2022-11-08,,SIPLY,no,
1710006,MSRP005W,60,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1710006M1667908603433,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1822106,MPD006B,22,member,10000,SUCCESS,8,EMI,UPI,2022-11-08,1822106M1667908565274,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
50058,IBG005Gb,40,member,0.109985,SUCCESS,0,WALLET,TRANSFER,2022-11-08,50058T1667908534876,Rem chit amount adju from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
50058,IBG005Gb,40,member,2000,SUCCESS,25,EMI,TRANSFER,2022-11-08,50058T1667908534876,Rem chit amount adju from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
50058,IBG005Gb,40,member,2000,SUCCESS,24,EMI,TRANSFER,2022-11-08,50058T1667908534876,Rem chit amount adju from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
50058,IBG005Gb,40,member,1986,SUCCESS,23,EMI,TRANSFER,2022-11-08,50058T1667908534876,Rem chit amount adju from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
50058,IBG005Gb,40,member,1759.89,SUCCESS,22,EMI,TRANSFER,2022-11-08,50058T1667908534876,Rem chit amount adju from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
49062,IBG001Db,39,member,5565,SUCCESS,30,EMI,TRANSFER,2022-11-08,49062T1667908503524,Remove chit amount adj from 22218,2022-11-08,2022-11-08,Pavan Kumar Bonagiri,OFFLINE,no,
940746,MPG024T,77,member,2000,SUCCESS,8,EMI,UPI,2022-11-08,940746M1667908338845,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
2030485,MPG019W,70,member,2000,SUCCESS,10,EMI,UPI,2022-11-08,2030485M1667908259679,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1872678,MSRP010W,91,member,118,SUCCESS,3,Late payment fee,UPI,2022-11-08,1872678M1667908158252,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1872678,MSRP010W,91,member,2,SUCCESS,3,Interest on delayed EMI,UPI,2022-11-08,1872678M1667908158252,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1872678,MSRP010W,91,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1872678M1667908158252,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
668677,MPG020W,92,member,2000,SUCCESS,10,EMI,UPI,2022-11-08,668677M1667907961406,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
771666,MPB007W,24,member,4000,SUCCESS,9,EMI,UPI,2022-11-08,771666M1667907534954,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1685382,MSRP004W,43,member,1000,SUCCESS,3,EMI,UPI,2022-11-08,1685382T1667907209050,,2022-11-08,2022-11-08,,SIPLY,no,
573974,MPB006W,7,member,4000,SUCCESS,11,EMI,UPI,2022-11-08,573974M1667907117001,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
584273,MPG019W,6,member,2000,SUCCESS,10,EMI,UPI,2022-11-08,584273M1667906484363,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
656713,MPG020W,63,member,2000,SUCCESS,10,EMI,UPI,2022-11-08,656713M1667906294094,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1017511,MPS18K001T,36,member,1500,SUCCESS,8,EMI,UPI,2022-11-08,1017511T1667905662266,,2022-11-08,2022-11-08,,SIPLY,no,
1018596,HYG006W,5,member,2000,SUCCESS,18,EMI,UPI,2022-11-08,1018596M1667905405006,2.31E+11,2022-11-08,2022-11-08,,CASHFREE,no,
1589337,MSRP003W,18,member,1000,SUCCESS,4,EMI,UPI,2022-11-08,1589337T1667905422113,,2022-11-08,2022-11-08,,SIPLY,no,
